table_name,table_description,curated_dbt_type,column_name,column_description,source_data_type,column_type,column_tests
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,assigned_preparer_user_sid,Column in X_CONTRACT called ASSIGNED_PREPARER_USER_SID,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,owned_by_sec_group_sid,Column in X_CONTRACT called OWNED_BY_SEC_GROUP_SID,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,view_access_sec_group_sid,Column in X_CONTRACT called VIEW_ACCESS_SEC_GROUP_SID,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,use_dynamic_scope_flag,Column in X_CONTRACT called USE_DYNAMIC_SCOPE_FLAG,VARCHAR(1),,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,link_version_number,Column in X_CONTRACT called LINK_VERSION_NUMBER,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,attachment_version_number,Column in X_CONTRACT called ATTACHMENT_VERSION_NUMBER,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,registered_procedure_sid,Column in X_CONTRACT called REGISTERED_PROCEDURE_SID,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,comment,Column in X_CONTRACT called COMMENT,VARCHAR(1000),,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,completed_by_user_sid,Column in X_CONTRACT called COMPLETED_BY_USER_SID,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,completed_datetime,Column in X_CONTRACT called COMPLETED_DATETIME,TIMESTAMP_NTZ,,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,modified_by_user_sid,Column in X_CONTRACT called MODIFIED_BY_USER_SID,"NUMBER(38,0)",,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,modified_datetime,Column in X_CONTRACT called MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT,Alliant source table called X_CONTRACT,scd2,system_modified_datetime,Column in X_CONTRACT called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_KEYWORD,Alliant source table called X_CONTRACT_KEYWORD,scd2,contract_sid,Column in X_CONTRACT_KEYWORD called CONTRACT_SID,"NUMBER(38,0)",unique_key,
X_CONTRACT_KEYWORD,Alliant source table called X_CONTRACT_KEYWORD,scd2,unique_identity,Column in X_CONTRACT_KEYWORD called UNIQUE_IDENTITY,VARCHAR(50),,
X_CONTRACT_KEYWORD,Alliant source table called X_CONTRACT_KEYWORD,scd2,keyword_sid,Column in X_CONTRACT_KEYWORD called KEYWORD_SID,"NUMBER(38,0)",unique_key,
X_CONTRACT_KEYWORD,Alliant source table called X_CONTRACT_KEYWORD,scd2,modified_by_user_sid,Column in X_CONTRACT_KEYWORD called MODIFIED_BY_USER_SID,"NUMBER(38,0)",,
X_CONTRACT_KEYWORD,Alliant source table called X_CONTRACT_KEYWORD,scd2,modified_datetime,Column in X_CONTRACT_KEYWORD called MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_KEYWORD,Alliant source table called X_CONTRACT_KEYWORD,scd2,system_modified_datetime,Column in X_CONTRACT_KEYWORD called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,contract_list_sid,Column in X_CONTRACT_LIST_DTL called CONTRACT_LIST_SID,"NUMBER(38,0)",unique_key,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,unique_identity,Column in X_CONTRACT_LIST_DTL called UNIQUE_IDENTITY,VARCHAR(50),,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,contract_sid,Column in X_CONTRACT_LIST_DTL called CONTRACT_SID,"NUMBER(38,0)",unique_key,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,exclude_flag,Column in X_CONTRACT_LIST_DTL called EXCLUDE_FLAG,VARCHAR(1),,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,hierarchy_type_sid,Column in X_CONTRACT_LIST_DTL called HIERARCHY_TYPE_SID,"NUMBER(38,0)",,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,comment,Column in X_CONTRACT_LIST_DTL called COMMENT,VARCHAR(1000),,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,modified_by_user_sid,Column in X_CONTRACT_LIST_DTL called MODIFIED_BY_USER_SID,"NUMBER(38,0)",,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,modified_datetime,Column in X_CONTRACT_LIST_DTL called MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_LIST_DTL,Alliant source table called X_CONTRACT_LIST_DTL,scd2,system_modified_datetime,Column in X_CONTRACT_LIST_DTL called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,contract_list_sid,Column in X_CONTRACT_LIST_HDR called CONTRACT_LIST_SID,"NUMBER(38,0)",unique_key,unique
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,unique_identity,Column in X_CONTRACT_LIST_HDR called UNIQUE_IDENTITY,VARCHAR(50),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,version_number,Column in X_CONTRACT_LIST_HDR called VERSION_NUMBER,"NUMBER(38,0)",,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,created_by_type_sid,Column in X_CONTRACT_LIST_HDR called CREATED_BY_TYPE_SID,"NUMBER(38,0)",,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,descr,Column in X_CONTRACT_LIST_HDR called DESCR,VARCHAR(255),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,list_resolved_flag,Column in X_CONTRACT_LIST_HDR called LIST_RESOLVED_FLAG,VARCHAR(1),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,resolve_count,Column in X_CONTRACT_LIST_HDR called RESOLVE_COUNT,"NUMBER(38,0)",,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,include_only_common_items_flag,Column in X_CONTRACT_LIST_HDR called INCLUDE_ONLY_COMMON_ITEMS_FLAG,VARCHAR(1),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,list_summary_resolved_flag,Column in X_CONTRACT_LIST_HDR called LIST_SUMMARY_RESOLVED_FLAG,VARCHAR(1),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,list_level_resolved_flag,Column in X_CONTRACT_LIST_HDR called LIST_LEVEL_RESOLVED_FLAG,VARCHAR(1),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,list_descr_resolved_flag,Column in X_CONTRACT_LIST_HDR called LIST_DESCR_RESOLVED_FLAG,VARCHAR(1),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,definition_text,Column in X_CONTRACT_LIST_HDR called DEFINITION_TEXT,VARCHAR(1000),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,comment,Column in X_CONTRACT_LIST_HDR called COMMENT,VARCHAR(1000),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,resolution_error_msg,Column in X_CONTRACT_LIST_HDR called RESOLUTION_ERROR_MSG,VARCHAR(16777216),,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,modified_by_user_sid,Column in X_CONTRACT_LIST_HDR called MODIFIED_BY_USER_SID,"NUMBER(38,0)",,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,modified_datetime,Column in X_CONTRACT_LIST_HDR called MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_LIST_HDR,Alliant source table called X_CONTRACT_LIST_HDR,scd2,system_modified_datetime,Column in X_CONTRACT_LIST_HDR called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_LIST_RESOLVED,Alliant source table called X_CONTRACT_LIST_RESOLVED,scd2,contract_list_sid,Column in X_CONTRACT_LIST_RESOLVED called CONTRACT_LIST_SID,"NUMBER(38,0)",unique_key,
X_CONTRACT_LIST_RESOLVED,Alliant source table called X_CONTRACT_LIST_RESOLVED,scd2,unique_identity,Column in X_CONTRACT_LIST_RESOLVED called UNIQUE_IDENTITY,VARCHAR(50),,
X_CONTRACT_LIST_RESOLVED,Alliant source table called X_CONTRACT_LIST_RESOLVED,scd2,contract_sid,Column in X_CONTRACT_LIST_RESOLVED called CONTRACT_SID,"NUMBER(38,0)",unique_key,
X_CONTRACT_LIST_RESOLVED,Alliant source table called X_CONTRACT_LIST_RESOLVED,scd2,modified_by_user_sid,Column in X_CONTRACT_LIST_RESOLVED called MODIFIED_BY_USER_SID,"NUMBER(38,0)",,
X_CONTRACT_LIST_RESOLVED,Alliant source table called X_CONTRACT_LIST_RESOLVED,scd2,modified_datetime,Column in X_CONTRACT_LIST_RESOLVED called MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_LIST_RESOLVED,Alliant source table called X_CONTRACT_LIST_RESOLVED,scd2,system_modified_datetime,Column in X_CONTRACT_LIST_RESOLVED called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,contract_sid,Column in X_CONTRACT_UDF called CONTRACT_SID,"NUMBER(38,0)",unique_key,unique
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,udf_sid,Column in X_CONTRACT_UDF called UDF_SID,"NUMBER(38,0)",unique_key,unique
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,udf_value,Column in X_CONTRACT_UDF called UDF_VALUE,VARCHAR(16777216),,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,item_overridden_flag,Column in X_CONTRACT_UDF called ITEM_OVERRIDDEN_FLAG,VARCHAR(1),,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,udf_lookup_version_number,Column in X_CONTRACT_UDF called UDF_LOOKUP_VERSION_NUMBER,"NUMBER(38,0)",,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,data_format_sid,Column in X_CONTRACT_UDF called DATA_FORMAT_SID,"NUMBER(38,0)",,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,data_view_sid,Column in X_CONTRACT_UDF called DATA_VIEW_SID,"NUMBER(38,0)",,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,allow_rich_text_flag,Column in X_CONTRACT_UDF called ALLOW_RICH_TEXT_FLAG,VARCHAR(1),,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,rich_text,Column in X_CONTRACT_UDF called RICH_TEXT,BINARY,,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,modified_by_user_sid,Column in X_CONTRACT_UDF called MODIFIED_BY_USER_SID,"NUMBER(38,0)",,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,modified_datetime,Column in X_CONTRACT_UDF called MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_CONTRACT_UDF,Alliant source table called X_CONTRACT_UDF,scd2,system_modified_datetime,Column in X_CONTRACT_UDF called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_DEAL,Alliant source table called X_DEAL,scd2,deal_sid,Column in X_DEAL called DEAL_SID,"NUMBER(38,0)",unique_key,unique
X_DEAL,Alliant source table called X_DEAL,scd2,unique_identity,Column in X_DEAL called UNIQUE_IDENTITY,VARCHAR(50),,
X_DEAL,Alliant source table called X_DEAL,scd2,admin_class_sid,Column in X_DEAL called ADMIN_CLASS_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,approval_group_sid,Column in X_DEAL called APPROVAL_GROUP_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,deal_id,Column in X_DEAL called DEAL_ID,VARCHAR(60),,
X_DEAL,Alliant source table called X_DEAL,scd2,deal_priority_nbr,Column in X_DEAL called DEAL_PRIORITY_NBR,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,descr,Column in X_DEAL called DESCR,VARCHAR(255),,
X_DEAL,Alliant source table called X_DEAL,scd2,contract_sid,Column in X_DEAL called CONTRACT_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,status_sid,Column in X_DEAL called STATUS_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,template_group_sid,Column in X_DEAL called TEMPLATE_GROUP_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,section_group_sid,Column in X_DEAL called SECTION_GROUP_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,actual_first_pd_typ_period_sid,Column in X_DEAL called ACTUAL_FIRST_PD_TYP_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,version_number,Column in X_DEAL called VERSION_NUMBER,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,effective_udf_version_number,Column in X_DEAL called EFFECTIVE_UDF_VERSION_NUMBER,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,expires_udf_version_number,Column in X_DEAL called EXPIRES_UDF_VERSION_NUMBER,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,udf_version_number,Column in X_DEAL called UDF_VERSION_NUMBER,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,mailing_deadline_type_sid,Column in X_DEAL called MAILING_DEADLINE_TYPE_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,mailing_deadline_nbr,Column in X_DEAL called MAILING_DEADLINE_NBR,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,suspend_statements_flag,Column in X_DEAL called SUSPEND_STATEMENTS_FLAG,VARCHAR(1),,
X_DEAL,Alliant source table called X_DEAL,scd2,target_effective_period_sid,Column in X_DEAL called TARGET_EFFECTIVE_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,target_expires_period_sid,Column in X_DEAL called TARGET_EXPIRES_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,actual_effective_period_sid,Column in X_DEAL called ACTUAL_EFFECTIVE_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,actual_expires_period_sid,Column in X_DEAL called ACTUAL_EXPIRES_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,original_deal_sid,Column in X_DEAL called ORIGINAL_DEAL_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,use_earliest_cntrct_data_flag,Column in X_DEAL called USE_EARLIEST_CNTRCT_DATA_FLAG,VARCHAR(1),,
X_DEAL,Alliant source table called X_DEAL,scd2,first_data_period_sid,Column in X_DEAL called FIRST_DATA_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,suspend_calculations_flag,Column in X_DEAL called SUSPEND_CALCULATIONS_FLAG,VARCHAR(1),,
X_DEAL,Alliant source table called X_DEAL,scd2,first_pd_type_reporting_type_sid,Column in X_DEAL called FIRST_PD_TYPE_REPORTING_TYPE_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,first_pd_type_deal_sid,Column in X_DEAL called FIRST_PD_TYPE_DEAL_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,first_pd_type_period_sid,Column in X_DEAL called FIRST_PD_TYPE_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,latest_pd_type_period_sid,Column in X_DEAL called LATEST_PD_TYPE_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,started_by_context_sid,Column in X_DEAL called STARTED_BY_CONTEXT_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,started_by_udf_sid,Column in X_DEAL called STARTED_BY_UDF_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,ended_by_context_sid,Column in X_DEAL called ENDED_BY_CONTEXT_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,ended_by_udf_sid,Column in X_DEAL called ENDED_BY_UDF_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,first_pd_type_context_sid,Column in X_DEAL called FIRST_PD_TYPE_CONTEXT_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,first_pd_type_udf_sid,Column in X_DEAL called FIRST_PD_TYPE_UDF_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,link_version_number,Column in X_DEAL called LINK_VERSION_NUMBER,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,attachment_version_number,Column in X_DEAL called ATTACHMENT_VERSION_NUMBER,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,comment,Column in X_DEAL called COMMENT,VARCHAR(1000),,
X_DEAL,Alliant source table called X_DEAL,scd2,modified_by_user_sid,Column in X_DEAL called MODIFIED_BY_USER_SID,"NUMBER(38,0)",,
X_DEAL,Alliant source table called X_DEAL,scd2,modified_datetime,Column in X_DEAL called MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_DEAL,Alliant source table called X_DEAL,scd2,system_modified_datetime,Column in X_DEAL called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,updated_date,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,deal_sid,Column in X_DEAL_CALC_MSG called DEAL_SID,"NUMBER(38,0)",unique_key,unique
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,period_sid,Column in X_DEAL_CALC_MSG called PERIOD_SID,"NUMBER(38,0)",unique_key,unique
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,template_sid,Column in X_DEAL_CALC_MSG called TEMPLATE_SID,"NUMBER(38,0)",,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,calc_sid,Column in X_DEAL_CALC_MSG called CALC_SID,"NUMBER(38,0)",unique_key,unique
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,times_are_averaged_flag,Column in X_DEAL_CALC_MSG called TIMES_ARE_AVERAGED_FLAG,VARCHAR(1),,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,total_calc_row_nbr,Column in X_DEAL_CALC_MSG called TOTAL_CALC_ROW_NBR,"NUMBER(38,0)",,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,status_sid,Column in X_DEAL_CALC_MSG called STATUS_SID,"NUMBER(38,0)",,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,start_datetime,Column in X_DEAL_CALC_MSG called START_DATETIME,TIMESTAMP_NTZ,updated_date,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,end_datetime,Column in X_DEAL_CALC_MSG called END_DATETIME,TIMESTAMP_NTZ,,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,sort_order_nbr,Column in X_DEAL_CALC_MSG called SORT_ORDER_NBR,"NUMBER(38,0)",,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,calc_msg,Column in X_DEAL_CALC_MSG called CALC_MSG,VARCHAR(255),,
X_DEAL_CALC_MSG,Alliant source table called X_DEAL_CALC_MSG,scd2,system_modified_datetime,Column in X_DEAL_CALC_MSG called SYSTEM_MODIFIED_DATETIME,TIMESTAMP_NTZ,,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,row_identity,Column in X_DEAL_CALC_RESULT called ROW_IDENTITY,"NUMBER(38,0)",unique_key,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,import_file_sid,Column in X_DEAL_CALC_RESULT called IMPORT_FILE_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,file_download_nbr,Column in X_DEAL_CALC_RESULT called FILE_DOWNLOAD_NBR,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,adjustment_sid,Column in X_DEAL_CALC_RESULT called ADJUSTMENT_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,deal_sid,Column in X_DEAL_CALC_RESULT called DEAL_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,period_sid,Column in X_DEAL_CALC_RESULT called PERIOD_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,calc_sid,Column in X_DEAL_CALC_RESULT called CALC_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,actual_period_sid,Column in X_DEAL_CALC_RESULT called ACTUAL_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,other_period_sid,Column in X_DEAL_CALC_RESULT called OTHER_PERIOD_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,start_user_date,Column in X_DEAL_CALC_RESULT called START_USER_DATE,TIMESTAMP_NTZ,,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,end_user_date,Column in X_DEAL_CALC_RESULT called END_USER_DATE,TIMESTAMP_NTZ,,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,amount,Column in X_DEAL_CALC_RESULT called AMOUNT,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,alt_amount,Column in X_DEAL_CALC_RESULT called ALT_AMOUNT,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,qty,Column in X_DEAL_CALC_RESULT called QTY,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,alt_qty,Column in X_DEAL_CALC_RESULT called ALT_QTY,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,price_point,Column in X_DEAL_CALC_RESULT called PRICE_POINT,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,alt_price_point,Column in X_DEAL_CALC_RESULT called ALT_PRICE_POINT,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,user_rate,Column in X_DEAL_CALC_RESULT called USER_RATE,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,user_2_rate,Column in X_DEAL_CALC_RESULT called USER_2_RATE,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,user_3_rate,Column in X_DEAL_CALC_RESULT called USER_3_RATE,"NUMBER(25,9)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_1_sid,Column in X_DEAL_CALC_RESULT called UDKEY_1_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_2_sid,Column in X_DEAL_CALC_RESULT called UDKEY_2_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_3_sid,Column in X_DEAL_CALC_RESULT called UDKEY_3_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_4_sid,Column in X_DEAL_CALC_RESULT called UDKEY_4_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_5_sid,Column in X_DEAL_CALC_RESULT called UDKEY_5_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_6_sid,Column in X_DEAL_CALC_RESULT called UDKEY_6_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_7_sid,Column in X_DEAL_CALC_RESULT called UDKEY_7_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_8_sid,Column in X_DEAL_CALC_RESULT called UDKEY_8_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_9_sid,Column in X_DEAL_CALC_RESULT called UDKEY_9_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_10_sid,Column in X_DEAL_CALC_RESULT called UDKEY_10_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_11_sid,Column in X_DEAL_CALC_RESULT called UDKEY_11_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_12_sid,Column in X_DEAL_CALC_RESULT called UDKEY_12_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_13_sid,Column in X_DEAL_CALC_RESULT called UDKEY_13_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_14_sid,Column in X_DEAL_CALC_RESULT called UDKEY_14_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_15_sid,Column in X_DEAL_CALC_RESULT called UDKEY_15_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_16_sid,Column in X_DEAL_CALC_RESULT called UDKEY_16_SID,"NUMBER(38,0)",,
X_DEAL_CALC_RESULT,Alliant source table called X_DEAL_CALC_RESULT,scd2,udkey_17_sid,Column in X_DEAL_CALC_RESULT called UDKEY_17_SID,"NUMBER(38,0)",,
